Date,Well_ID,Latitude,Longitude,Groundwater_Level,Rainfall,Temperature,Soil_Moisture,pH,TDS,Fluoride,Nitrate,Chloride
2024-11-11,W-06,18.2442,73.57389,10.3,12.8,20.9,22.9,7.22,499,1.31,10.2,117
2024-11-18,W-06,18.2442,73.57389,10.19,9,23,19,7.2,500,1.29,10.2,115
2024-11-25,W-06,18.2442,73.57389,10.25,34.6,20.5,31.9,7.22,509,1.27,9.9,112
2024-12-02,W-06,18.2442,73.57389,10.24,32.6,21.6,26.3,7.2,504,1.29,10.7,110
2024-12-09,W-06,18.2442,73.57389,10.22,25.9,19.1,30.7,7.21,513,1.29,10.5,109
2024-12-16,W-06,18.2442,73.57389,10.09,6.5,20.7,25,7.23,522,1.3,11.1,105
2024-12-23,W-06,18.2442,73.57389,10,20.8,20.4,29.4,7.21,522,1.28,10.2,104
2024-12-30,W-06,18.2442,73.57389,10,6.4,19.6,18.3,7.23,525,1.26,10.1,109
2025-01-06,W-06,18.2442,73.57389,9.87,6.7,19.2,21.4,7.22,529,1.27,10.1,114
2025-01-13,W-06,18.2442,73.57389,9.8,13,16.9,21.2,7.21,526,1.27,9.9,109
2025-01-20,W-06,18.2442,73.57389,9.72,9.6,19.1,23.9,7.21,524,1.29,10.5,107
2025-01-27,W-06,18.2442,73.57389,9.67,27.2,19.9,25.9,7.22,519,1.29,10.2,104
2025-02-03,W-06,18.2442,73.57389,9.59,16.4,18.7,21.2,7.21,522,1.29,10.4,104
2025-02-10,W-06,18.2442,73.57389,9.5,12.5,21.9,23.7,7.22,526,1.29,10.4,101
2025-02-17,W-06,18.2442,73.57389,9.31,5.8,15.7,24.2,7.24,535,1.28,11,98
2025-02-24,W-06,18.2442,73.57389,9.28,18.6,21.4,22,7.24,532,1.28,10.2,99
2025-03-03,W-06,18.2442,73.57389,9.14,2.2,30.3,13.3,7.22,532,1.31,9.4,100
2025-03-10,W-06,18.2442,73.57389,8.97,0.9,35.3,13.3,7.23,529,1.29,9.9,101
2025-03-17,W-06,18.2442,73.57389,8.9,4.2,37.8,13.5,7.23,532,1.3,9.9,106
2025-03-24,W-06,18.2442,73.57389,8.88,4.6,36.9,13.8,7.21,538,1.29,9.8,107
2025-03-31,W-06,18.2442,73.57389,8.82,2.7,34.6,10.4,7.21,535,1.3,10.4,108
2025-04-07,W-06,18.2442,73.57389,8.87,0.1,33.2,8.7,7.21,526,1.27,11.2,108
2025-04-14,W-06,18.2442,73.57389,8.73,4.9,37.6,7.8,7.23,535,1.3,10.5,106
2025-04-21,W-06,18.2442,73.57389,8.75,1.2,35.9,10.8,7.25,536,1.3,9.7,109
2025-04-28,W-06,18.2442,73.57389,8.56,5.2,30.1,11,7.24,531,1.3,9.7,105
2025-05-05,W-06,18.2442,73.57389,8.53,6.9,34.9,15.4,7.22,528,1.32,10.4,108
2025-05-12,W-06,18.2442,73.57389,8.38,2.5,37.5,11.6,7.23,523,1.34,9.5,103
2025-05-19,W-06,18.2442,73.57389,8.39,6.3,33.2,9.3,7.25,531,1.34,10.3,108
2025-05-26,W-06,18.2442,73.57389,8.35,2.8,38,13.7,7.26,533,1.34,11.3,105
2025-06-02,W-06,18.2442,73.57389,8.42,197.2,25.6,75.9,7.26,531,1.34,11.2,108
2025-06-09,W-06,18.2442,73.57389,8.33,58.1,29,38.8,7.28,521,1.33,11.9,103
2025-06-16,W-06,18.2442,73.57389,8.59,194.3,24.6,77.2,7.26,513,1.3,12.2,101
2025-06-23,W-06,18.2442,73.57389,8.82,80.8,26.8,41,7.28,522,1.33,12.1,97
2025-06-30,W-06,18.2442,73.57389,9.17,66.9,25.9,38.5,7.27,520,1.34,11.8,99
2025-07-07,W-06,18.2442,73.57389,9.56,62.9,25.2,35.7,7.28,511,1.34,10.9,99
2025-07-14,W-06,18.2442,73.57389,9.75,126.2,24.2,58.8,7.26,509,1.35,10.9,102
2025-07-21,W-06,18.2442,73.57389,9.77,49.1,28.3,32.5,7.28,502,1.37,10.6,104
2025-07-28,W-06,18.2442,73.57389,10.09,147.3,27.6,66.2,7.31,509,1.37,10.5,101
2025-08-04,W-06,18.2442,73.57389,10.46,176.3,28.6,72.2,7.29,519,1.35,9.6,97
2025-08-11,W-06,18.2442,73.57389,10.44,97.2,24.9,47.7,7.28,515,1.37,10.1,92
2025-08-18,W-06,18.2442,73.57389,10.68,177.9,24.8,74.3,7.3,515,1.37,9.3,95
2025-08-25,W-06,18.2442,73.57389,10.96,113.9,26.4,51.4,7.29,520,1.36,9.3,98
2025-09-01,W-06,18.2442,73.57389,11.31,146.3,28.5,63.8,7.3,528,1.34,8.4,101
2025-09-08,W-06,18.2442,73.57389,11.27,57.7,26.4,33.4,7.3,526,1.34,9.2,99
2025-09-15,W-06,18.2442,73.57389,11.46,145.3,24.3,67.2,7.28,525,1.34,10.1,100
2025-09-22,W-06,18.2442,73.57389,11.66,95,27,47,7.3,528,1.35,10.9,97
2025-09-29,W-06,18.2442,73.57389,11.97,134.7,26.9,63.6,7.29,536,1.35,10.9,94
2025-10-06,W-06,18.2442,73.57389,11.94,6,15.9,20.6,7.3,531,1.38,11,99
2025-10-13,W-06,18.2442,73.57389,11.93,25.9,22.2,30.4,7.32,540,1.39,11.3,98
2025-10-20,W-06,18.2442,73.57389,11.84,10.8,17.6,24.8,7.31,534,1.37,10.6,97
2025-10-27,W-06,18.2442,73.57389,11.66,29.6,16.3,25.7,7.33,542,1.39,9.9,99
2025-11-03,W-06,18.2442,73.57389,11.51,24.1,21.5,28.5,7.32,551,1.4,10.8,99
2025-11-10,W-06,18.2442,73.57389,11.42,27.5,22.5,31.4,7.32,558,1.38,11.2,96
2025-11-17,W-06,18.2442,73.57389,11.27,23.9,19.7,30.1,7.31,556,1.37,11.2,99
2025-11-24,W-06,18.2442,73.57389,11.2,26.5,22.3,27.3,7.3,552,1.37,10.7,102
2025-12-01,W-06,18.2442,73.57389,11.23,7.3,22.5,25,7.28,561,1.39,10.2,104
2025-12-08,W-06,18.2442,73.57389,11.14,30.8,18.2,32.6,7.26,570,1.37,10.7,106
2025-12-15,W-06,18.2442,73.57389,11.02,19.5,20.6,26.2,7.28,565,1.35,11,110
2025-12-22,W-06,18.2442,73.57389,10.96,12.8,19.8,23.7,7.28,564,1.37,11.9,107
2025-12-29,W-06,18.2442,73.57389,10.9,5.9,15.5,24.7,7.26,562,1.36,11.3,106
2026-01-05,W-06,18.2442,73.57389,10.83,22.4,19.1,23.9,7.26,557,1.38,10.8,103
2026-01-12,W-06,18.2442,73.57389,10.86,34.1,21.8,31.1,7.28,562,1.4,9.8,106
2026-01-19,W-06,18.2442,73.57389,10.83,20.6,15.7,28.4,7.28,568,1.39,9.8,107
2026-01-26,W-06,18.2442,73.57389,10.76,10,21.1,23.2,7.28,573,1.41,9.7,108
2026-02-02,W-06,18.2442,73.57389,10.65,26.7,16.6,26.8,7.28,569,1.42,9.8,112
2026-02-09,W-06,18.2442,73.57389,10.46,19.3,17.5,28.6,7.28,577,1.44,9.7,109
2026-02-16,W-06,18.2442,73.57389,10.52,28.5,17,25.1,7.27,578,1.42,9.2,112
2026-02-23,W-06,18.2442,73.57389,10.4,14.6,15.4,24.7,7.25,586,1.42,9.8,112
2026-03-02,W-06,18.2442,73.57389,10.29,0.3,33.8,9,7.27,581,1.41,10.1,111
2026-03-09,W-06,18.2442,73.57389,10.22,1.2,33,6.4,7.25,588,1.43,10.1,115
2026-03-16,W-06,18.2442,73.57389,10.11,2.8,36.6,14.8,7.23,580,1.41,10.5,119
2026-03-23,W-06,18.2442,73.57389,9.95,2.2,32.6,11.6,7.23,583,1.42,11.2,124
2026-03-30,W-06,18.2442,73.57389,9.79,6.5,36.5,15.1,7.25,590,1.43,11.9,120
2026-04-06,W-06,18.2442,73.57389,9.68,5.5,30.5,11.3,7.24,590,1.44,11.3,118
2026-04-13,W-06,18.2442,73.57389,9.59,7,30.8,10.3,7.23,598,1.43,11.4,120
2026-04-20,W-06,18.2442,73.57389,9.55,5.7,37.6,9.2,7.23,599,1.43,11.4,125
2026-04-27,W-06,18.2442,73.57389,9.49,4.3,32.3,13.8,7.21,593,1.43,11.3,129
2026-05-04,W-06,18.2442,73.57389,9.34,0,34.4,7.6,7.22,600,1.42,11.2,131
2026-05-11,W-06,18.2442,73.57389,9.39,3.3,37.1,8.5,7.23,595,1.41,11.7,128
2026-05-18,W-06,18.2442,73.57389,9.4,6.1,35.4,12.8,7.21,604,1.39,11.3,127
2026-05-25,W-06,18.2442,73.57389,9.25,5.4,37,12.9,7.23,609,1.39,11.4,126
2026-06-01,W-06,18.2442,73.57389,9.36,131,24.2,62.6,7.22,602,1.37,11.9,129
2026-06-08,W-06,18.2442,73.57389,9.63,85.4,28.4,43.2,7.2,593,1.35,12.4,126
2026-06-15,W-06,18.2442,73.57389,9.73,111.6,28.6,54.5,7.22,587,1.33,11.7,124
2026-06-22,W-06,18.2442,73.57389,10.02,168.2,25.2,70.4,7.23,585,1.35,11.5,126
2026-06-29,W-06,18.2442,73.57389,9.96,44.4,27.7,33.3,7.23,587,1.33,10.8,130
2026-07-06,W-06,18.2442,73.57389,10.35,185.6,26.8,72.8,7.24,582,1.35,10,128
2026-07-13,W-06,18.2442,73.57389,10.47,179.3,24.3,71.6,7.25,576,1.34,9.9,126
2026-07-20,W-06,18.2442,73.57389,10.76,112.9,25.1,56.6,7.23,577,1.33,10,123
2026-07-27,W-06,18.2442,73.57389,10.84,102.7,24.8,51.5,7.24,568,1.32,9.5,122
2026-08-03,W-06,18.2442,73.57389,11.12,199.4,24.6,80.9,7.25,562,1.35,9,125
2026-08-10,W-06,18.2442,73.57389,11.11,45.9,28,37.5,7.25,564,1.33,8.9,122
2026-08-17,W-06,18.2442,73.57389,11.06,182.2,28.6,74.1,7.24,569,1.36,9.8,122
2026-08-24,W-06,18.2442,73.57389,11.37,164.8,26.6,68.2,7.24,563,1.37,9.9,123
2026-08-31,W-06,18.2442,73.57389,11.48,196.8,28.8,81.2,7.24,559,1.37,10.3,122
2026-09-07,W-06,18.2442,73.57389,11.74,92.3,26.3,44,7.23,562,1.37,10.2,120
2026-09-14,W-06,18.2442,73.57389,11.89,191.8,26.7,78.8,7.21,559,1.37,10.6,117
2024-09-16,W-07,18.73781,74.11539,6.76,43.3,24.5,35.3,7.26,500,0.67,38.1,135
2024-09-23,W-07,18.73781,74.11539,7.13,137.3,24.1,64.8,7.28,510,0.69,38.1,139
2024-09-30,W-07,18.73781,74.11539,7.23,191.1,25.7,77.2,7.26,501,0.71,38,139
2024-10-07,W-07,18.73781,74.11539,7.03,9.8,18.3,23.8,7.27,511,0.72,37.4,142
2024-10-14,W-07,18.73781,74.11539,6.99,16.4,17.7,27.6,7.28,502,0.73,37,139
2024-10-21,W-07,18.73781,74.11539,6.84,33.3,15.2,27.7,7.28,512,0.73,37.5,141
2024-10-28,W-07,18.73781,74.11539,6.78,7,21.5,22.2,7.27,511,0.73,37.7,140
2024-11-04,W-07,18.73781,74.11539,6.69,32.7,21.6,28.2,7.27,511,0.71,37.1,144
2024-11-11,W-07,18.73781,74.11539,6.65,11,16.8,25.3,7.26,520,0.7,37.1,147
2024-11-18,W-07,18.73781,74.11539,6.58,29.6,16.3,31.2,7.24,524,0.68,36.5,146
2024-11-25,W-07,18.73781,74.11539,6.48,6.5,20.1,20.1,7.24,530,0.69,36.1,142
2024-12-02,W-07,18.73781,74.11539,6.51,32,19.4,26.7,7.23,527,0.69,36.9,144
2024-12-09,W-07,18.73781,74.11539,6.55,25.1,16.4,23.5,7.21,525,0.7,36.2,147
2024-12-16,W-07,18.73781,74.11539,6.54,29.9,19.9,30.9,7.22,528,0.72,36.4,148
2024-12-23,W-07,18.73781,74.11539,6.55,31.7,18.1,28,7.24,519,0.71,36.8,144
2024-12-30,W-07,18.73781,74.11539,6.48,16.7,22.6,27.2,7.25,517,0.73,36.4,144
2025-01-06,W-07,18.73781,74.11539,6.32,9.1,22.5,23.3,7.25,509,0.75,35.9,145
2025-01-13,W-07,18.73781,74.11539,6.22,26.2,16.3,29.2,7.27,505,0.74,35.5,148
2025-01-20,W-07,18.73781,74.11539,6.13,31.3,16.6,30,7.26,508,0.74,36.2,150
2025-01-27,W-07,18.73781,74.11539,6.02,33.1,15.7,30.4,7.27,506,0.72,36.3,150
2025-02-03,W-07,18.73781,74.11539,5.93,13.4,20.9,23.4,7.28,515,0.75,35.4,151
2025-02-10,W-07,18.73781,74.11539,5.78,27.1,16.2,30.3,7.26,515,0.76,36.3,151
2025-02-17,W-07,18.73781,74.11539,5.78,31.5,19.5,30.9,7.24,512,0.76,37.2,156
2025-02-24,W-07,18.73781,74.11539,5.65,17.8,21.7,28.9,7.24,507,0.75,37.2,155
2025-03-03,W-07,18.73781,74.11539,5.6,4.9,30.4,12.6,7.23,510,0.74,36.4,154
2025-03-10,W-07,18.73781,74.11539,5.58,6.4,32.3,14.9,7.24,505,0.76,35.7,156
2025-03-17,W-07,18.73781,74.11539,5.57,6.2,32.6,14.6,7.23,502,0.76,36.6,158
2025-03-24,W-07,18.73781,74.11539,5.36,6.5,32.6,11,7.22,510,0.76,37,158
2025-03-31,W-07,18.73781,74.11539,5.34,0.5,37.3,10,7.24,504,0.76,36.5,159
2025-04-07,W-07,18.73781,74.11539,5.15,4.5,36.4,9.4,7.24,497,0.79,35.8,164
2025-04-14,W-07,18.73781,74.11539,5.06,7.1,36.2,12.5,7.24,495,0.77,36.2,163
2025-04-21,W-07,18.73781,74.11539,4.93,3.5,31.3,13.9,7.25,489,0.75,35.9,167
2025-04-28,W-07,18.73781,74.11539,4.88,5.2,35.4,8.9,7.26,496,0.75,35.1,168
2025-05-05,W-07,18.73781,74.11539,4.7,2.4,30.1,13.8,7.26,496,0.75,35.8,168
2025-05-12,W-07,18.73781,74.11539,4.55,5.3,30.6,11.7,7.23,505,0.73,35.7,167
2025-05-19,W-07,18.73781,74.11539,4.4,5.4,31,12.6,7.21,507,0.73,36.1,167
2025-05-26,W-07,18.73781,74.11539,4.35,6.3,37.8,11.6,7.23,514,0.73,36.2,169
2025-06-02,W-07,18.73781,74.11539,4.51,136.1,24.4,59.2,7.22,505,0.73,36,166
2025-06-09,W-07,18.73781,74.11539,4.75,128.3,28.4,57.1,7.21,507,0.71,36.7,167
2025-06-16,W-07,18.73781,74.11539,5.1,90.6,25.5,49.9,7.21,511,0.73,36.4,167
2025-06-23,W-07,18.73781,74.11539,5.49,83.8,28,45.1,7.23,518,0.73,36.5,162
2025-06-30,W-07,18.73781,74.11539,5.62,193.6,28.6,78.2,7.23,512,0.72,36.4,161
2025-07-07,W-07,18.73781,74.11539,5.76,173.4,27.6,75.4,7.22,504,0.71,35.6,162
2025-07-14,W-07,18.73781,74.11539,5.99,178.5,25.7,70.1,7.24,510,0.72,36.3,166
2025-07-21,W-07,18.73781,74.11539,6.3,110.8,28.4,51.7,7.23,508,0.7,36.7,162
2025-07-28,W-07,18.73781,74.11539,6.37,93.6,26.4,51.6,7.26,502,0.71,36.1,166
2025-08-04,W-07,18.73781,74.11539,6.33,61.1,26.7,41.6,7.28,493,0.73,36.3,161
2025-08-11,W-07,18.73781,74.11539,6.55,145.3,25.8,65.6,7.27,489,0.73,36.2,157
2025-08-18,W-07,18.73781,74.11539,6.76,191,26.2,76.9,7.28,482,0.76,36.9,158
2025-08-25,W-07,18.73781,74.11539,7.21,152.8,28.6,65.5,7.28,492,0.77,37.8,158
2025-09-01,W-07,18.73781,74.11539,7.28,89.6,27.2,48.7,7.29,496,0.77,38.5,162
2025-09-08,W-07,18.73781,74.11539,7.48,156.1,24.7,69.1,7.29,505,0.76,38.6,166
2025-09-15,W-07,18.73781,74.11539,7.58,147.6,26,60.5,7.27,505,0.75,38.5,162
2025-09-22,W-07,18.73781,74.11539,7.91,147,25.9,63.7,7.26,513,0.73,37.6,165
2025-09-29,W-07,18.73781,74.11539,8.22,82.3,26.4,47.7,7.26,522,0.74,37.8,165
2025-10-06,W-07,18.73781,74.11539,8.22,14.2,15.6,23,7.26,519,0.72,37.5,166
2025-10-13,W-07,18.73781,74.11539,8.06,12.1,16.1,24,7.28,526,0.73,37.7,169
2025-10-20,W-07,18.73781,74.11539,7.94,5.2,18.7,18.5,7.25,531,0.75,37,170
2025-10-27,W-07,18.73781,74.11539,7.79,12.1,16.5,26.4,7.26,530,0.74,36.8,169
2025-11-03,W-07,18.73781,74.11539,7.71,6.1,20,20.7,7.29,523,0.75,35.9,171
2025-11-10,W-07,18.73781,74.11539,7.61,8.9,15.9,25.2,7.27,522,0.75,34.9,172
2025-11-17,W-07,18.73781,74.11539,7.54,30.9,17.5,26.2,7.29,519,0.73,35.2,170
2025-11-24,W-07,18.73781,74.11539,7.36,22.4,15.7,30.7,7.29,516,0.71,35.4,165
2025-12-01,W-07,18.73781,74.11539,7.29,14.2,19,27.2,7.27,522,0.68,36.1,170
2025-12-08,W-07,18.73781,74.11539,7.21,26.7,22.4,25.3,7.26,532,0.71,36,170
2025-12-15,W-07,18.73781,74.11539,7.13,32.2,20.7,29,7.25,534,0.7,35.1,168
2025-12-22,W-07,18.73781,74.11539,6.98,6,20.6,21.9,7.25,536,0.72,34.2,168
2025-12-29,W-07,18.73781,74.11539,6.94,10.3,22.7,22.2,7.27,540,0.7,35.1,163
2026-01-05,W-07,18.73781,74.11539,6.91,29.8,18.9,28.7,7.28,540,0.69,35.7,167
2026-01-12,W-07,18.73781,74.11539,6.78,22.3,22.4,26.1,7.26,538,0.67,36.3,168
2026-01-19,W-07,18.73781,74.11539,6.7,17.4,16.6,22.7,7.28,537,0.69,36.9,164
2026-01-26,W-07,18.73781,74.11539,6.62,30.7,15.3,26.4,7.29,543,0.69,35.9,165
2026-02-02,W-07,18.73781,74.11539,6.54,13.9,15.2,24.5,7.31,547,0.7,36.3,166
2026-02-09,W-07,18.73781,74.11539,6.46,31.4,19.1,25.8,7.3,541,0.71,36.2,165
2026-02-16,W-07,18.73781,74.11539,6.48,10.5,17.6,22.6,7.3,550,0.68,36.1,167
2026-02-23,W-07,18.73781,74.11539,6.38,22.2,18.6,30.3,7.3,547,0.69,35.5,165
2026-03-02,W-07,18.73781,74.11539,6.27,2.7,31.7,8,7.32,547,0.69,36.5,161
2026-03-09,W-07,18.73781,74.11539,6.17,4.5,32.3,12.7,7.32,547,0.68,37.5,162
2026-03-16,W-07,18.73781,74.11539,6.12,6.7,37.3,8.7,7.3,543,0.68,36.8,164
2026-03-23,W-07,18.73781,74.11539,6.15,2.4,32.5,9.7,7.32,539,0.7,35.9,163
2026-03-30,W-07,18.73781,74.11539,6.16,2.6,34.3,9,7.32,533,0.69,35.1,168
2026-04-06,W-07,18.73781,74.11539,6.12,2.4,33.7,7.7,7.34,529,0.7,34.7,172
2026-04-13,W-07,18.73781,74.11539,5.97,4.5,31,10.4,7.35,535,0.69,34.2,175
2026-04-20,W-07,18.73781,74.11539,5.85,3.9,32.3,13.5,7.38,530,0.68,34.4,179
2026-04-27,W-07,18.73781,74.11539,5.79,5.5,30.1,9.4,7.39,520,0.65,35.2,178
2026-05-04,W-07,18.73781,74.11539,5.86,2.3,37.4,14.4,7.41,516,0.64,34.6,180
2026-05-11,W-07,18.73781,74.11539,5.85,4.3,31.3,14.5,7.4,515,0.63,35.6,183
2026-05-18,W-07,18.73781,74.11539,5.8,5.1,36,12.9,7.4,511,0.63,35.8,187
2026-05-25,W-07,18.73781,74.11539,5.7,4.6,30.6,8.4,7.41,520,0.63,36.2,189
2026-06-01,W-07,18.73781,74.11539,5.76,119,28.5,54.1,7.42,529,0.61,36.7,186
2026-06-08,W-07,18.73781,74.11539,5.83,133,28.9,56.3,7.44,520,0.64,36.1,190
2026-06-15,W-07,18.73781,74.11539,6.18,79.6,28.7,47.7,7.46,527,0.66,36.5,195
2026-06-22,W-07,18.73781,74.11539,6.33,73.6,24.5,42.3,7.45,533,0.64,36.3,198
2026-06-29,W-07,18.73781,74.11539,6.5,135.9,27.2,61.2,7.46,531,0.65,35.4,199
2026-07-06,W-07,18.73781,74.11539,6.77,115.9,24.9,53.5,7.46,523,0.64,35,194
2026-07-13,W-07,18.73781,74.11539,6.84,90.5,27.9,49.5,7.45,516,0.66,35.9,190
2026-07-20,W-07,18.73781,74.11539,7.2,153.7,26.5,68.3,7.43,511,0.66,35,191
2026-07-27,W-07,18.73781,74.11539,7.27,109.7,28.4,51,7.46,509,0.64,35.7,192
2026-08-03,W-07,18.73781,74.11539,7.37,92.3,24.5,50.1,7.44,505,0.67,36,193
2026-08-10,W-07,18.73781,74.11539,7.78,126.2,25,55.6,7.43,503,0.67,35.7,196
2026-08-17,W-07,18.73781,74.11539,7.95,177.6,25.2,69.4,7.43,504,0.67,35,198
2026-08-24,W-07,18.73781,74.11539,8,186.1,27.4,73.9,7.44,501,0.69,34.2,196
2026-08-31,W-07,18.73781,74.11539,8.33,165.4,24.9,72.6,7.42,494,0.67,34,194
2026-09-07,W-07,18.73781,74.11539,8.6,100.6,26.4,49.2,7.44,490,0.67,34.4,196
2026-09-14,W-07,18.73781,74.11539,8.69,194.5,26.9,81.5,7.42,498,0.68,34.2,198
2024-09-16,W-08,18.67713,73.68635,6.43,164.8,24.2,67.6,7.08,786,0.88,8.4,164
2024-09-23,W-08,18.67713,73.68635,6.3,52.3,28.4,34.4,7.07,,0.88,7.9,165
2024-09-30,W-08,18.67713,73.68635,6.53,190.8,26.2,76.2,7.1,790,0.89,7.4,161
2024-10-07,W-08,18.67713,73.68635,6.52,25,22.1,27.1,7.08,801,0.88,8.3,164
2024-10-14,W-08,18.67713,73.68635,6.38,25.2,21.5,25.9,7.07,803,0.87,9.1,160
2024-10-21,W-08,18.67713,73.68635,6.28,5.9,20.6,17.9,7.09,795,0.89,8.6,163
2024-10-28,W-08,18.67713,73.68635,6.05,27.4,20,25,7.08,797,0.88,9.6,159
2024-11-04,W-08,18.67713,73.68635,6.05,26.6,16.4,25.8,7.09,792,0.88,9.3,158
2024-11-11,W-08,18.67713,73.68635,5.99,33.4,21.2,26.8,7.09,786,0.9,8.6,163
2024-11-18,W-08,18.67713,73.68635,5.94,24.6,20.1,29.2,7.1,787,0.88,8.3,165
2024-11-25,W-08,18.67713,73.68635,5.89,9.1,17.5,20.8,7.1,795,0.88,8.2,169
2024-12-02,W-08,18.67713,73.68635,5.89,29.8,17.2,30,7.08,801,0.87,9.1,172
2024-12-09,W-08,18.67713,73.68635,5.72,23.1,15.5,28.7,7.1,799,0.85,8.5,169
2024-12-16,W-08,18.67713,73.68635,5.7,8.8,22.6,25.3,7.1,808,0.87,7.8,165
2024-12-23,W-08,18.67713,73.68635,5.75,11.5,17.9,22.9,7.12,814,0.85,6.8,162
2024-12-30,W-08,18.67713,73.68635,5.75,15.5,22.3,23.4,7.13,821,0.87,7.1,163
2025-01-06,W-08,18.67713,73.68635,5.64,9.7,20.7,21.4,7.13,822,0.87,6.6,167
2025-01-13,W-08,18.67713,73.68635,5.64,19.5,22.4,29.6,7.14,820,0.85,6.9,170
2025-01-20,W-08,18.67713,73.68635,5.48,23.2,22.8,23.1,7.12,813,0.85,7.4,174
2025-01-27,W-08,18.67713,73.68635,5.34,16.1,19,25.5,7.14,811,0.86,7.7,178
2025-02-03,W-08,18.67713,73.68635,5.23,26.8,15.8,28.5,7.14,806,0.85,8.5,178
2025-02-10,W-08,18.67713,73.68635,5.17,15.3,18.7,24.7,7.14,816,0.83,8,178
2025-02-17,W-08,18.67713,73.68635,5.08,5.5,20.8,23.2,7.14,823,0.82,8,174
2025-02-24,W-08,18.67713,73.68635,4.86,29.8,18.6,25.3,7.15,820,0.81,8.6,177
2025-03-03,W-08,18.67713,73.68635,4.75,6.1,35.3,11.9,7.15,826,0.82,8.3,177
2025-03-10,W-08,18.67713,73.68635,4.7,2.4,32.8,11.6,7.17,825,0.8,7.7,174
2025-03-17,W-08,18.67713,73.68635,4.55,4.2,37.5,10.8,7.16,828,0.83,6.9,173
2025-03-24,W-08,18.67713,73.68635,4.45,7.8,30.6,11.8,7.18,830,0.81,7.7,168
2025-03-31,W-08,18.67713,73.68635,4.38,7.3,36.1,10.5,7.19,826,0.8,7.7,165
2025-04-07,W-08,18.67713,73.68635,4.37,0.6,32.4,12.3,7.16,817,0.79,8.1,168
2025-04-14,W-08,18.67713,73.68635,4.3,6.6,33.2,12.4,7.14,809,0.8,7.2,167
2025-04-21,W-08,18.67713,73.68635,4.26,1.3,32,7.5,7.13,819,0.82,6.5,172
2025-04-28,W-08,18.67713,73.68635,4.1,6,33.9,15.3,7.15,815,0.84,5.6,169
2025-05-05,W-08,18.67713,73.68635,3.96,7.6,36.8,15,7.17,811,0.85,5.7,166
2025-05-12,W-08,18.67713,73.68635,3.82,6.8,33.7,8.4,7.17,812,0.83,5.6,166
2025-05-19,W-08,18.67713,73.68635,3.72,3.7,30.1,9.3,7.17,819,0.81,5,162
2025-05-26,W-08,18.67713,73.68635,3.6,5.3,31.6,12.8,7.16,830,0.79,4.7,160
2025-06-02,W-08,18.67713,73.68635,3.78,191.1,26.7,74.7,7.18,823,0.81,5.3,161
2025-06-09,W-08,18.67713,73.68635,4.08,91.9,26.5,48.8,7.2,826,0.82,5.5,164
2025-06-16,W-08,18.67713,73.68635,4.35,154.7,24.1,67.4,7.18,836,0.83,6,159
2025-06-23,W-08,18.67713,73.68635,4.42,79.2,25.5,44.7,7.17,831,0.82,5.1,164
2025-06-30,W-08,18.67713,73.68635,4.72,188.2,24.3,74.7,7.16,839,0.85,5.3,164
2025-07-07,W-08,18.67713,73.68635,4.86,130.3,24.1,56.8,7.16,841,0.83,5.4,167
2025-07-14,W-08,18.67713,73.68635,5.22,140.2,26.9,59.8,7.14,843,0.81,5.8,168
2025-07-21,W-08,18.67713,73.68635,5.66,95.6,24.1,46.2,7.16,847,0.83,5.4,163
2025-07-28,W-08,18.67713,73.68635,6.08,157.6,25.7,66.1,7.16,848,0.82,5,166
2025-08-04,W-08,18.67713,73.68635,6.48,189.8,25.2,78.2,7.19,857,0.82,6,171
2025-08-11,W-08,18.67713,73.68635,6.61,134.4,24,61.1,7.17,862,0.85,5.2,170
2025-08-18,W-08,18.67713,73.68635,6.65,101.2,24.8,50.5,7.18,866,0.87,5.6,169
2025-08-25,W-08,18.67713,73.68635,6.81,97.7,27.1,47.2,7.15,861,0.87,6.2,166
2025-09-01,W-08,18.67713,73.68635,6.86,173.2,24.4,74.8,7.16,862,0.89,6.9,164
2025-09-08,W-08,18.67713,73.68635,7,167.7,27.6,73.9,7.16,855,0.91,7,160
2025-09-15,W-08,18.67713,73.68635,7.3,191.2,26.6,76.1,7.15,846,0.9,8,161
2025-09-22,W-08,18.67713,73.68635,7.31,151.8,26.9,69.3,7.12,848,0.89,8.7,161
2025-09-29,W-08,18.67713,73.68635,7.68,120.1,26.8,54.2,7.13,840,0.87,7.9,163
2025-10-06,W-08,18.67713,73.68635,7.53,18.3,15.9,21.7,7.11,849,0.86,7.2,168
2025-10-13,W-08,18.67713,73.68635,7.4,16.3,19.8,22.9,7.13,854,0.84,6.3,165
2025-10-20,W-08,18.67713,73.68635,7.17,14.9,17.9,28,7.13,864,0.85,7.2,161
2025-10-27,W-08,18.67713,73.68635,7.21,18.9,19.5,28.8,7.12,872,0.86,6.4,157
2025-11-03,W-08,18.67713,73.68635,7.14,32.4,15.1,27,7.11,877,0.85,6.6,159
2025-11-10,W-08,18.67713,73.68635,7.1,17.9,17.2,22,7.09,867,0.85,6.4,162
2025-11-17,W-08,18.67713,73.68635,6.98,19,21.3,24.4,7.1,874,0.83,5.8,165
2025-11-24,W-08,18.67713,73.68635,6.88,18.1,20.8,23.9,7.09,877,0.85,6,167
2025-12-01,W-08,18.67713,73.68635,6.75,7.2,17.3,25.9,7.1,883,0.85,5.4,168
